drug_row	drug_col	cell_line_name	synergy_loewe
ABIRATERONE	CRIZOTINIB	MDA-MB-468	-5.00521801396645
ABIRATERONE	CRIZOTINIB	MOLT-4	-36.1834759222921
ABIRATERONE	CRIZOTINIB	NCI-H226	-0.256212185340105
ABIRATERONE	CRIZOTINIB	NCI-H322M	-2.4534543308551804
ABIRATERONE	CRIZOTINIB	NCI-H522	-1.89171946460424
ABIRATERONE	CRIZOTINIB	NCIH23	-5.0419922371841
ABIRATERONE	CRIZOTINIB	OVCAR-4	1.5756715891596398
ABIRATERONE	CRIZOTINIB	OVCAR-5	-2.11322140067497
ABIRATERONE	CRIZOTINIB	OVCAR-8	-5.56065088597072
ABIRATERONE	CRIZOTINIB	OVCAR3	-3.83739759547824
ABIRATERONE	CRIZOTINIB	PC-3	-6.0604178552231005
ABIRATERONE	CRIZOTINIB	RPMI-8226	1.36348191603333
ABIRATERONE	CRIZOTINIB	RXF 393	-2.90538743186665
ABIRATERONE	CRIZOTINIB	SF-268	4.23358085579803
ABIRATERONE	CRIZOTINIB	SF-295	-11.888450596912401
ABIRATERONE	CRIZOTINIB	SF-539	1.56058356941728
ABIRATERONE	CRIZOTINIB	SK-MEL-2	0.0176809665105121
ABIRATERONE	CRIZOTINIB	SK-MEL-28	-4.0878238836204
ABIRATERONE	CRIZOTINIB	SK-MEL-5	-4.9136204607918605
ABIRATERONE	CRIZOTINIB	SK-OV-3	3.9772572020619914
ABIRATERONE	CRIZOTINIB	SN12C	-1.92694331183355
ABIRATERONE	CRIZOTINIB	SNB-75	-1.8548460441261203
ABIRATERONE	CRIZOTINIB	SR	-15.646042308466198
ABIRATERONE	CRIZOTINIB	SW-620	5.02473278188272
ABIRATERONE	CRIZOTINIB	T-47D	1.38331625437579
ABIRATERONE	CRIZOTINIB	TK-10	-3.9608575062494
ABIRATERONE	CRIZOTINIB	U251	7.76134963485576
ABIRATERONE	CRIZOTINIB	UACC-257	0.17932216356437602
ABIRATERONE	CRIZOTINIB	UACC62	3.30881835383264
ABIRATERONE	CRIZOTINIB	UO-31	0.6212701845450871
ALTRETAMINE	CRIZOTINIB	786-0	-2.7296308027911698
ALTRETAMINE	CRIZOTINIB	A498	-14.2950101567059
ALTRETAMINE	CRIZOTINIB	A549	-30.144439595840396
ALTRETAMINE	CRIZOTINIB	ACHN	-16.3325276170704
ALTRETAMINE	CRIZOTINIB	BT-549	1.23866452044486
ALTRETAMINE	CRIZOTINIB	CAKI-1	-21.7204163138383
ALTRETAMINE	CRIZOTINIB	CCRF-CEM	-60.79390237017351
ALTRETAMINE	CRIZOTINIB	COLO 205	-24.8103016955687
ALTRETAMINE	CRIZOTINIB	DU-145	-11.5777575238658
ALTRETAMINE	CRIZOTINIB	EKVX	-15.6784035140594
ALTRETAMINE	CRIZOTINIB	HCC-2998	-20.708652993599397
ALTRETAMINE	CRIZOTINIB	HCT-15	-2.80278116091751
ALTRETAMINE	CRIZOTINIB	HCT116	-23.266951275929
ALTRETAMINE	CRIZOTINIB	HOP-62	2.08213848350856
ALTRETAMINE	CRIZOTINIB	HOP-92	-13.383521093150199
ALTRETAMINE	CRIZOTINIB	HS 578T	-6.01428924901257
ALTRETAMINE	CRIZOTINIB	HT29	-18.2998933645667
ALTRETAMINE	CRIZOTINIB	IGROV1	-3.23577542431181
ALTRETAMINE	CRIZOTINIB	K-562	-76.5353163845128
ALTRETAMINE	CRIZOTINIB	KM12	0.508718538314918
ALTRETAMINE	CRIZOTINIB	LOX IMVI	-13.9719570610041
ALTRETAMINE	CRIZOTINIB	M14	-2.56919413338439
ALTRETAMINE	CRIZOTINIB	MCF7	-14.5422992761233
ALTRETAMINE	CRIZOTINIB	MDA-MB-231	-14.798398017168
ALTRETAMINE	CRIZOTINIB	MDA-MB-468	-7.1765631402841406
ALTRETAMINE	CRIZOTINIB	MOLT-4	-37.9013865524971
ALTRETAMINE	CRIZOTINIB	NCI-H226	-10.216158728281501
ALTRETAMINE	CRIZOTINIB	NCI-H322M	7.55668947636865
ALTRETAMINE	CRIZOTINIB	NCI-H522	-8.15036968558924
ALTRETAMINE	CRIZOTINIB	NCIH23	-6.563172954927701
ALTRETAMINE	CRIZOTINIB	OVCAR-4	-4.79001985196224
ALTRETAMINE	CRIZOTINIB	OVCAR-5	-11.2915999341255
ALTRETAMINE	CRIZOTINIB	OVCAR-8	-8.012463485953589
ALTRETAMINE	CRIZOTINIB	OVCAR3	-3.3872508560420496
ALTRETAMINE	CRIZOTINIB	PC-3	-7.8268616641617905
ALTRETAMINE	CRIZOTINIB	RPMI-8226	-6.33425596329673
ALTRETAMINE	CRIZOTINIB	RXF 393	-1.70854909396306
ALTRETAMINE	CRIZOTINIB	SF-268	-4.4165884097848895
ALTRETAMINE	CRIZOTINIB	SF-295	-0.671018392204125
ALTRETAMINE	CRIZOTINIB	SF-539	-6.627584921710991
ALTRETAMINE	CRIZOTINIB	SK-MEL-28	-2.77409060197597
ALTRETAMINE	CRIZOTINIB	SK-MEL-5	-2.809308947574169
ALTRETAMINE	CRIZOTINIB	SK-OV-3	-5.368761686061831
ALTRETAMINE	CRIZOTINIB	SN12C	-10.6708188454064
ALTRETAMINE	CRIZOTINIB	SNB-75	-6.0988901364590005
ALTRETAMINE	CRIZOTINIB	SR	-26.0353734926074
ALTRETAMINE	CRIZOTINIB	SW-620	-11.390195017377401
ALTRETAMINE	CRIZOTINIB	T-47D	-4.24913554169398
ALTRETAMINE	CRIZOTINIB	TK-10	-4.4833376022770315
ALTRETAMINE	CRIZOTINIB	U251	-4.57315119766655
ALTRETAMINE	CRIZOTINIB	UACC-257	-4.521968817800151
ALTRETAMINE	CRIZOTINIB	UACC62	-8.17008135643605
ALTRETAMINE	CRIZOTINIB	UO-31	-13.2020120030518
AXITINIB	CRIZOTINIB	786-0	0.8396205663859029
AXITINIB	CRIZOTINIB	A498	-2.9346542992974003
AXITINIB	CRIZOTINIB	A549	3.4052295110466497
AXITINIB	CRIZOTINIB	ACHN	2.47800429357192
AXITINIB	CRIZOTINIB	BT-549	-1.28578895901294
AXITINIB	CRIZOTINIB	CAKI-1	3.57254278899065
AXITINIB	CRIZOTINIB	CCRF-CEM	-11.0227407034416
AXITINIB	CRIZOTINIB	COLO 205	0.36112780380456894
AXITINIB	CRIZOTINIB	DU-145	-6.3094292747079885
AXITINIB	CRIZOTINIB	EKVX	4.07440726870332
AXITINIB	CRIZOTINIB	HCC-2998	-0.695606910686105
AXITINIB	CRIZOTINIB	HCT-15	-2.54335767039546
AXITINIB	CRIZOTINIB	HCT116	-0.70382869642095
AXITINIB	CRIZOTINIB	HOP-62	-1.32927277653695
AXITINIB	CRIZOTINIB	HOP-92	-10.536086915187699
AXITINIB	CRIZOTINIB	HS 578T	-5.76120709314791
AXITINIB	CRIZOTINIB	HT29	4.79655273295571
AXITINIB	CRIZOTINIB	IGROV1	2.0964718658732
AXITINIB	CRIZOTINIB	K-562	1.3043040382404198
AXITINIB	CRIZOTINIB	KM12	-0.7480257250796519
AXITINIB	CRIZOTINIB	LOX IMVI	3.83557571396392
AXITINIB	CRIZOTINIB	M14	-0.780702943783745
AXITINIB	CRIZOTINIB	MCF7	-1.74269165379167
AXITINIB	CRIZOTINIB	MDA-MB-231	1.43171197858775
AXITINIB	CRIZOTINIB	MDA-MB-468	5.482507832265072
AXITINIB	CRIZOTINIB	MOLT-4	-21.0210326708583
AXITINIB	CRIZOTINIB	NCI-H226	-2.16315631773712
AXITINIB	CRIZOTINIB	NCI-H322M	0.5648041924245849
AXITINIB	CRIZOTINIB	NCI-H522	-0.8704955534492409
AXITINIB	CRIZOTINIB	NCIH23	-7.73874418232893
AXITINIB	CRIZOTINIB	OVCAR-4	0.20750907906767
AXITINIB	CRIZOTINIB	OVCAR-5	0.456664172400253
AXITINIB	CRIZOTINIB	OVCAR-8	-2.68070409603263
AXITINIB	CRIZOTINIB	OVCAR3	-0.571580004922375
AXITINIB	CRIZOTINIB	PC-3	-5.70713406748819
AXITINIB	CRIZOTINIB	RPMI-8226	-0.17203004540709696
AXITINIB	CRIZOTINIB	RXF 393	-5.82002725405991
AXITINIB	CRIZOTINIB	SF-268	-0.389276978142267
AXITINIB	CRIZOTINIB	SF-295	-4.02316703756106
AXITINIB	CRIZOTINIB	SF-539	-2.29635049721931
AXITINIB	CRIZOTINIB	SK-MEL-2	-0.618222155629094
AXITINIB	CRIZOTINIB	SK-MEL-28	-5.579512518970232
AXITINIB	CRIZOTINIB	SK-MEL-5	0.6568144261140589
AXITINIB	CRIZOTINIB	SK-OV-3	-1.42380528926079
AXITINIB	CRIZOTINIB	SN12C	1.64576951401768
AXITINIB	CRIZOTINIB	SNB-75	0.4725662601051451
AXITINIB	CRIZOTINIB	SR	-1.87421232683005
AXITINIB	CRIZOTINIB	SW-620	0.6824102320233171
AXITINIB	CRIZOTINIB	T-47D	-1.55299822697526
AXITINIB	CRIZOTINIB	TK-10	-4.16877457511665
AXITINIB	CRIZOTINIB	U251	-2.37013779403078
AXITINIB	CRIZOTINIB	UACC-257	0.964551275354245
AXITINIB	CRIZOTINIB	UACC62	5.04482305832241
AXITINIB	CRIZOTINIB	UO-31	1.2288591935659
CABAZITAXEL	CRIZOTINIB	786-0	-24.4088248382012
CABAZITAXEL	CRIZOTINIB	A498	-10.6325391736824
CABAZITAXEL	CRIZOTINIB	A549	-5.02512449001376
CABAZITAXEL	CRIZOTINIB	ACHN	-8.809566346561029
CABAZITAXEL	CRIZOTINIB	BT-549	-34.3024069254424
CABAZITAXEL	CRIZOTINIB	CAKI-1	-4.6751132520568
CABAZITAXEL	CRIZOTINIB	CCRF-CEM	-3.84783027268593
CABAZITAXEL	CRIZOTINIB	COLO 205	-18.5792946791617
CABAZITAXEL	CRIZOTINIB	DU-145	-28.4337422932491
CABAZITAXEL	CRIZOTINIB	EKVX	-15.092061820252399
CABAZITAXEL	CRIZOTINIB	HCC-2998	-18.7770088217156
CABAZITAXEL	CRIZOTINIB	HCT-15	-32.3732276373135
CABAZITAXEL	CRIZOTINIB	HCT116	-17.6278147651343
CABAZITAXEL	CRIZOTINIB	HOP-62	-15.3972489253121
CABAZITAXEL	CRIZOTINIB	HOP-92	-13.3421639011674
CABAZITAXEL	CRIZOTINIB	HS 578T	-37.137413118395706
CABAZITAXEL	CRIZOTINIB	HT29	-20.5554535056562
CABAZITAXEL	CRIZOTINIB	IGROV1	-9.91731478117313
CABAZITAXEL	CRIZOTINIB	K-562	1.81860592533877
CABAZITAXEL	CRIZOTINIB	KM12	-4.36470948664001
CABAZITAXEL	CRIZOTINIB	LOX IMVI	5.75282519902804
CABAZITAXEL	CRIZOTINIB	M14	-39.0511455811124
CABAZITAXEL	CRIZOTINIB	MCF7	-11.4946625401868
CABAZITAXEL	CRIZOTINIB	MDA-MB-231	-14.8722758532972
CABAZITAXEL	CRIZOTINIB	MDA-MB-468	-16.8999048626591
CABAZITAXEL	CRIZOTINIB	MOLT-4	-16.864589340813
CABAZITAXEL	CRIZOTINIB	NCI-H226	0.16024975365008098
CABAZITAXEL	CRIZOTINIB	NCI-H322M	-51.3606400205443
CABAZITAXEL	CRIZOTINIB	NCI-H522	-28.812000291715602
CABAZITAXEL	CRIZOTINIB	NCIH23	-12.4737861255356
CABAZITAXEL	CRIZOTINIB	OVCAR-4	-33.1767104081038
CABAZITAXEL	CRIZOTINIB	OVCAR-5	-14.8417716235398
CABAZITAXEL	CRIZOTINIB	OVCAR-8	-24.271807781104304
CABAZITAXEL	CRIZOTINIB	OVCAR3	-36.508427417431
CABAZITAXEL	CRIZOTINIB	PC-3	-31.789488690972
CABAZITAXEL	CRIZOTINIB	RPMI-8226	-29.626581722279
CABAZITAXEL	CRIZOTINIB	RXF 393	-38.4011334448228
CABAZITAXEL	CRIZOTINIB	SF-268	1.33582924815995
CABAZITAXEL	CRIZOTINIB	SF-295	-2.97856796239737
CABAZITAXEL	CRIZOTINIB	SF-539	-43.0671829676105
CABAZITAXEL	CRIZOTINIB	SK-MEL-2	-20.206480835189396
CABAZITAXEL	CRIZOTINIB	SK-MEL-28	-18.2824885132965
CABAZITAXEL	CRIZOTINIB	SK-OV-3	-14.6261865981641
CABAZITAXEL	CRIZOTINIB	SN12C	-13.226500035016198
CABAZITAXEL	CRIZOTINIB	SNB-75	-17.1669626232148
CABAZITAXEL	CRIZOTINIB	SR	-2.9686061194850804
CABAZITAXEL	CRIZOTINIB	SW-620	8.39034084391802
CABAZITAXEL	CRIZOTINIB	T-47D	-21.306328525412894
CABAZITAXEL	CRIZOTINIB	TK-10	-16.9969253768055
CABAZITAXEL	CRIZOTINIB	U251	-30.5604652821597
CABAZITAXEL	CRIZOTINIB	UACC-257	-14.4674831871998
CABAZITAXEL	CRIZOTINIB	UACC62	-20.622720436391
CABAZITAXEL	CRIZOTINIB	UO-31	-1.4302610352208898
CHLORAMBUCIL	CRIZOTINIB	786-0	-5.9993526527265
CHLORAMBUCIL	CRIZOTINIB	A498	-5.5640182187330405
CHLORAMBUCIL	CRIZOTINIB	A549	-2.2238013662091403
CHLORAMBUCIL	CRIZOTINIB	ACHN	-3.99039208875125
CHLORAMBUCIL	CRIZOTINIB	BT-549	-9.46139438309398
CHLORAMBUCIL	CRIZOTINIB	CAKI-1	-14.9305815333265
CHLORAMBUCIL	CRIZOTINIB	CCRF-CEM	-25.048440120722
CHLORAMBUCIL	CRIZOTINIB	COLO 205	-11.2566475491432
CHLORAMBUCIL	CRIZOTINIB	DU-145	-6.807992274328869
CHLORAMBUCIL	CRIZOTINIB	EKVX	-9.555540579073382
CHLORAMBUCIL	CRIZOTINIB	HCT-15	1.25155840148295
CHLORAMBUCIL	CRIZOTINIB	HCT116	-9.74705075663659
CHLORAMBUCIL	CRIZOTINIB	HOP-62	-8.33809897226303
CHLORAMBUCIL	CRIZOTINIB	HOP-92	-8.714482411673009
CHLORAMBUCIL	CRIZOTINIB	HS 578T	-12.621205886956696
CHLORAMBUCIL	CRIZOTINIB	HT29	-9.82621233137783
CHLORAMBUCIL	CRIZOTINIB	IGROV1	2.49973736121563
CHLORAMBUCIL	CRIZOTINIB	K-562	-29.7087990724404
CHLORAMBUCIL	CRIZOTINIB	KM12	-16.4484143372676
CHLORAMBUCIL	CRIZOTINIB	LOX IMVI	3.02655143619259
CHLORAMBUCIL	CRIZOTINIB	M14	-4.0456912982429305
CHLORAMBUCIL	CRIZOTINIB	MCF7	-4.222016124438721
CHLORAMBUCIL	CRIZOTINIB	MDA-MB-231	-6.9633306207890096
CHLORAMBUCIL	CRIZOTINIB	MDA-MB-468	-17.0156087318776
CHLORAMBUCIL	CRIZOTINIB	MOLT-4	-2.1853518400036203
CHLORAMBUCIL	CRIZOTINIB	NCI-H226	2.12880777321744
CHLORAMBUCIL	CRIZOTINIB	NCI-H322M	10.894164206750698
CHLORAMBUCIL	CRIZOTINIB	NCI-H522	-2.3926068468442003
CHLORAMBUCIL	CRIZOTINIB	NCIH23	-8.71035052682817
CHLORAMBUCIL	CRIZOTINIB	OVCAR-4	-8.70069529033598
CHLORAMBUCIL	CRIZOTINIB	OVCAR-5	-8.43165800360752
CHLORAMBUCIL	CRIZOTINIB	OVCAR-8	-3.74926540747734
CHLORAMBUCIL	CRIZOTINIB	OVCAR3	-7.68528865502391
CHLORAMBUCIL	CRIZOTINIB	PC-3	-2.96009592107395
CHLORAMBUCIL	CRIZOTINIB	RPMI-8226	-7.605792934954799
CHLORAMBUCIL	CRIZOTINIB	RXF 393	-6.8366797559801515
CHLORAMBUCIL	CRIZOTINIB	SF-268	-11.775825853751302
CHLORAMBUCIL	CRIZOTINIB	SF-295	-1.3639698121796
CHLORAMBUCIL	CRIZOTINIB	SF-539	-7.766167683814349
CHLORAMBUCIL	CRIZOTINIB	SK-MEL-28	-7.07932788175113
CHLORAMBUCIL	CRIZOTINIB	SK-MEL-5	-2.32087456033054
CHLORAMBUCIL	CRIZOTINIB	SK-OV-3	-7.62002253018258
CHLORAMBUCIL	CRIZOTINIB	SN12C	-7.60514926848137
CHLORAMBUCIL	CRIZOTINIB	SNB-75	-2.9711390092303
CHLORAMBUCIL	CRIZOTINIB	SR	-3.82093491329912
CHLORAMBUCIL	CRIZOTINIB	SW-620	-10.447950789379501
CHLORAMBUCIL	CRIZOTINIB	T-47D	-7.701392604068638
CHLORAMBUCIL	CRIZOTINIB	TK-10	-7.46228304073783
CHLORAMBUCIL	CRIZOTINIB	U251	-7.14993183724549
CHLORAMBUCIL	CRIZOTINIB	UACC-257	-10.4536182184972
CHLORAMBUCIL	CRIZOTINIB	UACC62	-4.7967282925475185
CHLORAMBUCIL	CRIZOTINIB	UO-31	-1.7810489844191295
DACARBAZINE	CRIZOTINIB	786-0	-4.41146697600483
DACARBAZINE	CRIZOTINIB	A498	-6.4892567176253895
DACARBAZINE	CRIZOTINIB	A549	-15.754154804652698
DACARBAZINE	CRIZOTINIB	ACHN	-1.45294705869709
DACARBAZINE	CRIZOTINIB	BT-549	-0.5167079729150429
DACARBAZINE	CRIZOTINIB	CAKI-1	-5.078686371823808
DACARBAZINE	CRIZOTINIB	CCRF-CEM	-13.807421316107499
DACARBAZINE	CRIZOTINIB	COLO 205	-22.5186783421474
DACARBAZINE	CRIZOTINIB	DU-145	-8.25898952562422
DACARBAZINE	CRIZOTINIB	EKVX	-11.537859297354698
DACARBAZINE	CRIZOTINIB	HCC-2998	-12.252160891929801
DACARBAZINE	CRIZOTINIB	HCT-15	-1.26196886952975
DACARBAZINE	CRIZOTINIB	HCT116	-4.83274284259016
DACARBAZINE	CRIZOTINIB	HOP-62	-2.3328837179780497
DACARBAZINE	CRIZOTINIB	HOP-92	-14.347176012407301
DACARBAZINE	CRIZOTINIB	HS 578T	-3.2246666287662595
DACARBAZINE	CRIZOTINIB	HT29	-8.99051481007776
DACARBAZINE	CRIZOTINIB	IGROV1	3.72615919320459
DACARBAZINE	CRIZOTINIB	K-562	-44.140799177442
DACARBAZINE	CRIZOTINIB	KM12	-16.497310185481695
DACARBAZINE	CRIZOTINIB	LOX IMVI	6.17930265599298
DACARBAZINE	CRIZOTINIB	M14	0.123815108077912
DACARBAZINE	CRIZOTINIB	MCF7	-11.895319030778902
DACARBAZINE	CRIZOTINIB	MDA-MB-231	-16.123157966129902
DACARBAZINE	CRIZOTINIB	MDA-MB-468	-4.20528250468551
DACARBAZINE	CRIZOTINIB	MOLT-4	-8.19098490693163
DACARBAZINE	CRIZOTINIB	NCI-H226	-9.54162316580191
DACARBAZINE	CRIZOTINIB	NCI-H322M	14.7394921455585
DACARBAZINE	CRIZOTINIB	NCI-H522	-1.19522690411879
DACARBAZINE	CRIZOTINIB	NCIH23	-13.228883836657
DACARBAZINE	CRIZOTINIB	OVCAR-4	-3.7586235917776
DACARBAZINE	CRIZOTINIB	OVCAR-5	-5.58882757492579
DACARBAZINE	CRIZOTINIB	OVCAR-8	-1.69228562655135
DACARBAZINE	CRIZOTINIB	OVCAR3	0.924752387237975
DACARBAZINE	CRIZOTINIB	PC-3	-3.5253634866827595
DACARBAZINE	CRIZOTINIB	RPMI-8226	8.90975947598996
DACARBAZINE	CRIZOTINIB	RXF 393	-0.997748946972615
DACARBAZINE	CRIZOTINIB	SF-268	-8.509210031258759
DACARBAZINE	CRIZOTINIB	SF-295	17.4498620405444
DACARBAZINE	CRIZOTINIB	SF-539	-6.2901699053365885
DACARBAZINE	CRIZOTINIB	SK-MEL-2	-24.5637384214015
DACARBAZINE	CRIZOTINIB	SK-MEL-28	-2.43907443260078
DACARBAZINE	CRIZOTINIB	SK-MEL-5	-2.0393704665527
DACARBAZINE	CRIZOTINIB	SK-OV-3	-1.76285748840646
DACARBAZINE	CRIZOTINIB	SN12C	-9.78940126125953
DACARBAZINE	CRIZOTINIB	SNB-75	-5.663297732899669
DACARBAZINE	CRIZOTINIB	SR	-44.126939746714896
DACARBAZINE	CRIZOTINIB	SW-620	-22.409337724264997
DACARBAZINE	CRIZOTINIB	T-47D	-2.1972710825220703
DACARBAZINE	CRIZOTINIB	TK-10	0.4616459323910321
DACARBAZINE	CRIZOTINIB	U251	-4.41680751491913
DACARBAZINE	CRIZOTINIB	UACC-257	-9.63027183798342
DACARBAZINE	CRIZOTINIB	UACC62	1.03601703468457
DACARBAZINE	CRIZOTINIB	UO-31	0.24424838692447895
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	786-0	-10.0841670120729
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	A498	-10.500116410650001
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	A549	-11.715139125996402
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	ACHN	-9.17807936153838
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	BT-549	-24.1351766392079
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	CAKI-1	-27.772293330711303
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	CCRF-CEM	-23.7022333116508
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	COLO 205	-16.6489080427996
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	DU-145	-4.34239572299705
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	EKVX	-1.5197684477986395
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	HCC-2998	-12.8498755078875
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	HCT-15	5.426767566794631
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	HCT116	-4.08885687021304
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	HOP-62	-7.4775055860542
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	HOP-92	-9.10462097197344
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	HS 578T	-24.355895843759303
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	HT29	-11.9948533732899
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	IGROV1	-18.9348145199498
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	K-562	-13.9154637642414
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	KM12	0.25251213368277803
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	LOX IMVI	2.07764407165573
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	M14	-7.24998737004238
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	MCF7	-15.3106979580529
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	MDA-MB-231	-13.898814877225401
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	MDA-MB-468	-20.3311244187418
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	MOLT-4	-3.74642874252784
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	NCI-H226	-5.23956186068055
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	NCI-H322M	9.70343404505698
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	NCI-H522	-8.34589573546235
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	NCIH23	-7.97016678327018
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	OVCAR-4	-6.70020376600199
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	OVCAR-5	-13.151852604040101
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	OVCAR-8	-11.749985141096301
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	OVCAR3	-16.1831710452568
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	PC-3	-3.33736617165515
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	RXF 393	-13.275869916547599
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SF-268	-16.5294521076526
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SF-295	0.566700643888567
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SF-539	-18.499420436036697
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SK-MEL-2	-25.990056762720105
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SK-MEL-28	-11.8427787967695
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SK-MEL-5	-18.2891380576721
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SK-OV-3	-8.57284068994882
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SN12C	5.950046230035889
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SNB-75	-13.512956294654698
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SR	-7.59752813498829
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	SW-620	-13.6468412519717
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	T-47D	-22.042376111247698
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	TK-10	-16.045119463138303
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	U251	-11.469291661439199
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	UACC-257	-9.27303908238599
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	UACC62	-2.36867591018988
DAUNORUBICIN HYDROCHLORIDE	CRIZOTINIB	UO-31	-3.04678166544304
DEXRAZOXANE	CRIZOTINIB	786-0	-4.3523508254651295
DEXRAZOXANE	CRIZOTINIB	A498	-3.9395515826983294
DEXRAZOXANE	CRIZOTINIB	A549	2.81627169363842
DEXRAZOXANE	CRIZOTINIB	ACHN	-2.30606492986915
DEXRAZOXANE	CRIZOTINIB	BT-549	-2.23908416699338
DEXRAZOXANE	CRIZOTINIB	CAKI-1	-6.273564291933451
DEXRAZOXANE	CRIZOTINIB	CCRF-CEM	-16.745648411485902
DEXRAZOXANE	CRIZOTINIB	COLO 205	-4.6064116113232005
DEXRAZOXANE	CRIZOTINIB	DU-145	-2.8342132349933
DEXRAZOXANE	CRIZOTINIB	EKVX	-7.873282549781281
DEXRAZOXANE	CRIZOTINIB	HCC-2998	-18.296317724073397
DEXRAZOXANE	CRIZOTINIB	HCT-15	1.50750200482556
DEXRAZOXANE	CRIZOTINIB	HCT116	-1.08388842384644
DEXRAZOXANE	CRIZOTINIB	HOP-62	-3.29100948764234
DEXRAZOXANE	CRIZOTINIB	HOP-92	-2.6675238840762003
DEXRAZOXANE	CRIZOTINIB	HS 578T	-2.65453694553094
DEXRAZOXANE	CRIZOTINIB	HT29	3.05082349113735
DEXRAZOXANE	CRIZOTINIB	IGROV1	0.14132732551993898
DEXRAZOXANE	CRIZOTINIB	K-562	-10.519094141724
DEXRAZOXANE	CRIZOTINIB	KM12	-4.13455594972849
DEXRAZOXANE	CRIZOTINIB	LOX IMVI	4.5412499222251
DEXRAZOXANE	CRIZOTINIB	M14	-1.35822180157333
DEXRAZOXANE	CRIZOTINIB	MCF7	-9.791126339159419
DEXRAZOXANE	CRIZOTINIB	MDA-MB-231	-8.34469501574839
DEXRAZOXANE	CRIZOTINIB	MDA-MB-468	-7.283242566694749
DEXRAZOXANE	CRIZOTINIB	MOLT-4	-0.642284392430075
DEXRAZOXANE	CRIZOTINIB	NCI-H226	-1.25324050471678
DEXRAZOXANE	CRIZOTINIB	NCI-H322M	7.06915815442053
DEXRAZOXANE	CRIZOTINIB	NCI-H522	-1.58065014065451
DEXRAZOXANE	CRIZOTINIB	NCIH23	-4.634377257440759
DEXRAZOXANE	CRIZOTINIB	OVCAR-4	-0.926649427930496
DEXRAZOXANE	CRIZOTINIB	OVCAR-5	-9.60824747412635
DEXRAZOXANE	CRIZOTINIB	OVCAR-8	0.14949160847609802
DEXRAZOXANE	CRIZOTINIB	OVCAR3	-4.5422392708153705
DEXRAZOXANE	CRIZOTINIB	PC-3	-1.7813340779608202
